int_doc_id,master_ai_id,master_ai_name,program_code,activity_class_code,activity_year,activity_num,inspection_date,inspection_end_date,task_id,site_status_code,site_condition_code,lead_investigator_id,master_person_first_name,master_person_last_name,inspection_date_fiscal_year,inspection_date_fiscal_qtr,inspection_date_calendar_year,inspection_date_calendar_qtr,media_type_code,media_type,permit_num,site_status_desc,site_condition_desc,reason,recommended_action,ets_url
1493445,23676,Martingham Utilities WWTP & WTP,37,CFI,2013,3,2013-08-15,2013-08-15,1271533,W001,0003,21983,Michele,Burroughs,2014,1,2013,3,E279,NPDES Municipal Ground Water,DP-2038,Active,Additional Investigation Required,PAF,Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1493445
2380479,23676,Martingham Utilities WWTP & WTP,37,CFI,2019,1,2019-05-16,2019-05-16,2299258,W002,0001,21983,Michele,Burroughs,2019,4,2019,2,E279,NPDES Municipal Ground Water,DP-2038,Inactive,Satisfactory/Compliance,Initial Yearly,Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2380479
1490523,23676,Martingham Utilities WWTP & WTP,37,CFI,2013,1,2013-08-15,2013-08-15,1268409,NA,NA,21983,Michele,Burroughs,2014,1,2013,3,E279,NPDES Municipal Ground Water,NA,NA,NA,NA,NA,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1490523
2328755,23679,River Run WWTP,37,CFI,2019,1,2019-01-03,2019-01-04,2242451,W001,0005,21983,Michele,Burroughs,2019,3,2019,1,E279,NPDES Municipal Ground Water,Dp-2394,Active,Noncompliance,"Initial Quarterly, Initial Yearly, Routine Scheduled",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2328755
1427668,23679,River Run WWTP,37,CFI,2013,1,2013-04-08,2013-04-08,1196601,W001,0005,21983,Michele,Burroughs,2013,4,2013,2,E279,NPDES Municipal Ground Water,05-DP-2394,Active,Noncompliance,"Initial Yearly, Routine Scheduled, Initial Quarterly",Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1427668
1730145,23679,River Run WWTP,37,CFI,2015,1,2015-05-07,2015-05-08,1553669,W001,0003,21983,Michele,Burroughs,2015,4,2015,2,E279,NPDES Municipal Ground Water,MD2394X99/13DP2394,Active,Additional Investigation Required,"Routine Scheduled, Initial Quarterly, Initial Yearly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1730145
1046946,23679,River Run WWTP,37,CFI,2011,1,2010-07-21,2010-07-22,NA,W001,0002,21983,Michele,Burroughs,2011,1,2010,3,E279,NPDES Municipal Ground Water,DP-2394,Active,Corrections Needed,"Routine Scheduled, Initial Yearly, Initial Quarterly",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1046946
1664511,23681,Glebe Heights Communal Treatment System,37,CFI,2014,1,2014-11-14,2014-11-14,1469457,W001,0001,22033,Thomas,Johnson,2015,2,2014,4,E279,NPDES Municipal Ground Water,11-DP-2602,Active,Satisfactory/Compliance,"Initial Yearly, Routine Scheduled, Initial Quarterly",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1664511
1212639,23681,Glebe Heights Communal Treatment System,37,CFI,2011,1,2011-11-05,2011-11-05,910769,W001,0003,21980,Shailaja,Polasi,2012,2,2011,4,E279,NPDES Municipal Ground Water,NA,Active,Additional Investigation Required,"Initial Quarterly, Routine Scheduled, Initial Yearly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1212639
2895054,23682,Company 8 LLC,37,CFI,2022,1,2022-04-20,2022-04-20,NA,W001,NA,21969,Mark,Ecker,2022,4,2022,2,E280,NPDES Industrial Ground Water,20-DP-2670,Active,NA,"Initial Yearly, Initial Quarterly",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2895054
1909088,23682,Company 8 LLC,37,CFI,2016,1,2016-07-25,2016-07-25,1759726,W001,0005,21969,Mark,Ecker,2017,1,2016,3,E280,NPDES Industrial Ground Water,12-DP-2670,Active,Noncompliance,"Initial Yearly, Initial Quarterly, Routine Scheduled","Continue Routine Inspection, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1909088
3370684,23682,Company 8 LLC,37,CFI,2026,1,2026-01-20,2026-01-20,NA,W002,NA,1169632,Francesca,Galasso,2026,3,2026,1,E280,NPDES Industrial Ground Water,20-DP-2670,Inactive,NA,Follow-up (Non-Compliance),Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3370684
3352477,23682,Company 8 LLC,37,CFI,2025,1,2025-08-28,2025-08-28,NA,W001,NA,1169632,Francesca,Galasso,2026,1,2025,3,E280,NPDES Industrial Ground Water,20-DP-2670,Active,NA,"Routine Scheduled, Follow-up (Non-Compliance), Initial Yearly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3352477
3199178,23682,Company 8 LLC,37,CFI,2024,1,2024-07-31,2024-07-31,NA,W001,0005,97458,Peter,Resh,2025,1,2024,3,E280,NPDES Industrial Ground Water,20-DP-2670,Active,Noncompliance,"Initial Yearly, Initial Quarterly, Routine Scheduled",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3199178
347752,23685,Hickory Hill Farm Dairy,37,CFI,2009,1,2009-01-15,2009-01-15,NA,NA,NA,21941,Tom,Blair,2009,3,2009,1,E280,NPDES Industrial Ground Water,NA,NA,NA,NA,NA,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=347752
1035105,23689,"Shuler's All Pro Car Wash, Inc.",37,CIN,2010,1,2010-08-04,2010-08-04,NA,W001,0005,26076,Brennan,Greene,2011,1,2010,3,E279,NPDES Municipal Ground Water,NA,Active,Noncompliance,"PAF, Initial Yearly, Initial Quarterly","Additional Investigation Required, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1035105
1042466,23689,"Shuler's All Pro Car Wash, Inc.",37,CIN,2010,2,2010-08-18,2010-08-18,NA,W001,0005,26076,Brennan,Greene,2011,1,2010,3,E279,NPDES Municipal Ground Water,NA,Active,Noncompliance,PAF Follow-up,"Continue Routine Investigation, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1042466
1071536,23689,"Shuler's All Pro Car Wash, Inc.",37,CFI,2010,1,2010-11-19,2010-11-19,NA,W002,0005,26076,Brennan,Greene,2011,2,2010,4,E279,NPDES Municipal Ground Water,NA,Inactive,Noncompliance,"Follow-up (Non-Compliance), Initial Quarterly",Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1071536
1145024,23689,"Shuler's All Pro Car Wash, Inc.",37,CFI,2011,10,2011-04-06,2011-04-06,NA,W003,0001,77575,Otto,Schlicht,2011,4,2011,2,E279,NPDES Municipal Ground Water,NA,Complete,Satisfactory/Compliance,"Initial Quarterly, Follow-up (Non-Compliance)",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1145024
1145029,23689,"Shuler's All Pro Car Wash, Inc.",37,CFI,2011,11,2011-04-12,2011-04-12,NA,W002,0005,77575,Otto,Schlicht,2011,4,2011,2,E279,NPDES Municipal Ground Water,NA,Inactive,Noncompliance,"Initial Quarterly, Follow-up (Non-Compliance)",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1145029
1145360,23689,"Shuler's All Pro Car Wash, Inc.",37,CFI,2011,12,2011-04-26,2011-04-26,NA,W003,0001,77575,Otto,Schlicht,2011,4,2011,2,E279,NPDES Municipal Ground Water,NA,Complete,Satisfactory/Compliance,Follow-up (Non-Compliance),"Refer to Others (See Findings), Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1145360
1083978,23689,"Shuler's All Pro Car Wash, Inc.",37,CFI,2011,1,2011-01-13,2011-01-13,NA,W001,0005,77575,Otto,Schlicht,2011,3,2011,1,E279,NPDES Municipal Ground Water,NA,Active,Noncompliance,Follow-up (Non-Compliance),Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1083978
1083985,23689,"Shuler's All Pro Car Wash, Inc.",37,CFI,2011,2,2011-01-14,2011-01-14,NA,W001,0005,77575,Otto,Schlicht,2011,3,2011,1,E280,NPDES Industrial Ground Water,NA,Active,Noncompliance,Follow-up (Non-Compliance),"Refer to Others (See Findings), Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1083985
1093010,23689,"Shuler's All Pro Car Wash, Inc.",37,CFI,2011,5,2011-02-11,2011-02-11,NA,W001,0005,77575,Otto,Schlicht,2011,3,2011,1,E279,NPDES Municipal Ground Water,NA,Active,Noncompliance,Follow-up (Non-Compliance),"Continue Routine Investigation, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1093010
1128132,23689,"Shuler's All Pro Car Wash, Inc.",37,CFI,2011,8,2011-03-09,2011-03-09,NA,W004,0005,77575,Otto,Schlicht,2011,3,2011,1,E279,NPDES Municipal Ground Water,NA,Active - No work today,Noncompliance,"Follow-up (Non-Compliance), Routine Scheduled","Continue Routine Investigation, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1128132
1128149,23689,"Shuler's All Pro Car Wash, Inc.",37,CFI,2011,9,2011-03-14,2011-03-14,NA,W002,0005,77575,Otto,Schlicht,2011,3,2011,1,E279,NPDES Municipal Ground Water,NA,Inactive,Noncompliance,Follow-up (Non-Compliance),"Continue Routine Investigation, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1128149
1124550,23689,"Shuler's All Pro Car Wash, Inc.",37,CFI,2011,7,2011-02-23,2011-02-23,NA,W001,0005,77575,Otto,Schlicht,2011,3,2011,1,E279,NPDES Municipal Ground Water,NA,Active,Noncompliance,Follow-up (Non-Compliance),"Continue Routine Investigation, Refer to Others (See Findings), Additional Investigation Required",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1124550
1124579,23689,"Shuler's All Pro Car Wash, Inc.",37,CFI,2011,6,2011-02-18,2011-02-18,NA,W001,0005,77575,Otto,Schlicht,2011,3,2011,1,E279,NPDES Municipal Ground Water,NA,Active,Noncompliance,Follow-up (Non-Compliance),"Refer to Others (See Findings), Additional Investigation Required, Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1124579
2150132,23692,Attention To Detail Auto Salon,37,CFI,2017,1,2017-12-13,2017-12-13,2044324,W001,0005,74014,Bertha,Custis-Hines,2018,2,2017,4,E280,NPDES Industrial Ground Water,12-DP-3296,Active,Noncompliance,"Initial Yearly, Routine Scheduled, Violation Follow-up, Initial Quarterly, Follow-up (Non-Compliance)",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2150132
2269886,23692,Attention To Detail Auto Salon,37,CFI,2018,1,2018-08-23,2018-08-23,2178154,W001,0005,74014,Bertha,Custis-Hines,2019,1,2018,3,E280,NPDES Industrial Ground Water,12-DP-3296,Active,Noncompliance,"Initial Quarterly, Routine Scheduled, Initial Yearly, Follow-up (Non-Compliance)","Continue Routine Inspection, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2269886
2286262,23692,Attention To Detail Auto Salon,37,CFI,2018,2,2018-10-02,2018-10-02,2195885,W004,0005,74014,Bertha,Custis-Hines,2019,2,2018,4,E280,NPDES Industrial Ground Water,12-DP-3296,Active - No work today,Noncompliance,"Follow-up (Non-Compliance), Initial Quarterly","Continue Routine Inspection, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2286262
1007365,23692,Attention To Detail Auto Salon,37,CFI,2010,1,2010-05-18,2010-05-18,NA,NA,NA,21959,Carlton,Washburn,2010,4,2010,2,E280,NPDES Industrial Ground Water,NA,NA,NA,NA,NA,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1007365
1202688,23692,Attention To Detail Auto Salon,37,CFI,2011,1,2011-10-12,2011-10-12,899518,W001,0005,21959,Carlton,Washburn,2012,2,2011,4,E280,NPDES Industrial Ground Water,06-DP-3296,Active,Noncompliance,"Initial Quarterly, Follow-up (Non-Compliance), Initial Yearly",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1202688
3091967,23692,Attention To Detail Auto Salon,37,CFI,2023,1,2023-11-15,2023-11-15,NA,W001,NA,1169634,Marie,Ott-Smith,2024,2,2023,4,E280,NPDES Industrial Ground Water,12-DP-3296,Active,NA,"Initial Quarterly, Initial Yearly, Routine Scheduled",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3091967
3223550,23692,Attention To Detail Auto Salon,37,CFI,2024,1,2024-09-19,2024-09-19,NA,W001,0005,1169634,Marie,Ott-Smith,2025,1,2024,3,E280,NPDES Industrial Ground Water,12-DP-3296,Active,Noncompliance,Follow-up,Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3223550
2982590,23694,Prince Frederick WWTP No. 2,37,CFI,2023,1,2023-02-16,2023-02-17,NA,W001,0005,112800,Samantha,Coffman,2023,3,2023,1,E279,NPDES Municipal Ground Water,16DP3309,Active,Noncompliance,"Initial Quarterly, Initial Yearly, Complaint",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2982590
3368818,23694,Prince Frederick WWTP No. 2,37,CFI,2025,1,2025-12-11,2025-12-11,NA,W001,NA,1176908,Ryan,Stolarczyk,2026,2,2025,4,E279,NPDES Municipal Ground Water,22-DP-3309,Active,NA,"Initial Yearly, Routine Scheduled",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3368818
2121728,23694,Prince Frederick WWTP No. 2,37,CFI,2017,1,2017-10-12,2017-10-12,2011294,W001,0003,21947,Adriana,Frangos,2018,2,2017,4,E279,NPDES Municipal Ground Water,10-DP-3309,Active,Additional Investigation Required,"Routine Scheduled, Initial Yearly, Initial Quarterly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2121728
348998,23694,Prince Frederick WWTP No. 2,37,CFI,2009,1,2008-12-30,2008-12-30,NA,NA,NA,21980,Shailaja,Polasi,2009,2,2008,4,E279,NPDES Municipal Ground Water,NA,NA,NA,NA,NA,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=348998
1143690,23694,Prince Frederick WWTP No. 2,37,CFI,2011,1,2011-04-15,2011-04-15,NA,W001,0005,24297,Tammy,Roberson,2011,4,2011,2,E279,NPDES Municipal Ground Water,05-DP-3309,Active,Noncompliance,"Routine Scheduled, Initial Quarterly, Initial Yearly",Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1143690
1255025,23694,Prince Frederick WWTP No. 2,37,CFI,2012,2,2012-03-08,2012-03-08,956407,W001,0001,24297,Tammy,Roberson,2012,3,2012,1,E279,NPDES Municipal Ground Water,10-DP-3309,Active,Satisfactory/Compliance,Follow-up (Non-Compliance),Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1255025
1237976,23694,Prince Frederick WWTP No. 2,37,CFI,2012,1,2012-01-31,2012-01-31,937672,W001,0005,24297,Tammy,Roberson,2012,3,2012,1,E279,NPDES Municipal Ground Water,10-DP-3309,Active,Noncompliance,"Initial Yearly, Initial Quarterly, Routine Scheduled",Continue Routine Investigation,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1237976
1838627,23695,"Martin Construction, Inc",37,CFI,2016,1,2016-02-18,2016-02-18,1679622,W002,0005,21969,Mark,Ecker,2016,3,2016,1,E280,NPDES Industrial Ground Water,11-DP-3312,Inactive,Noncompliance,"Initial Quarterly, Routine Scheduled, Initial Yearly",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1838627
3368905,24336,Villas at West Friendship,37,CFI,2025,1,2025-12-24,2025-12-24,NA,W002,NA,1169632,Francesca,Galasso,2026,2,2025,4,E279,NPDES Municipal Ground Water,22-DP-3598,Inactive,NA,"Initial Yearly, Routine Scheduled",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3368905
3368589,24362,Lakeview Mobile Home Park,37,CFI,2025,1,2025-12-16,2025-12-16,NA,W001,NA,1169632,Francesca,Galasso,2026,2,2025,4,E279,NPDES Municipal Ground Water,22-DP-3597,Active,NA,"Initial Yearly, Routine Scheduled",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3368589
2893112,24362,Lakeview Mobile Home Park,37,CFI,2022,1,2022-03-22,2022-03-22,NA,W001,0005,21969,Mark,Ecker,2022,3,2022,1,E279,NPDES Municipal Ground Water,NA,Active,Noncompliance,"Initial Yearly, Initial Quarterly","Continue Routine Inspection, Refer to Others (See Findings)",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2893112
1691656,24362,Lakeview Mobile Home Park,37,CFI,2015,1,2015-02-04,2015-02-04,1507876,W001,0003,90265,Renato,Cuizon,2015,3,2015,1,E279,NPDES Municipal Ground Water,08-DP-3597,Active,Additional Investigation Required,"Initial Yearly, Initial Quarterly, Routine Scheduled",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1691656
2381171,24415,Celebration Villa of Manresa,37,CFI,2019,1,2019-04-16,2019-04-16,2300119,W001,0003,21980,Shailaja,Polasi,2019,4,2019,2,E279,NPDES Municipal Ground Water,DP-3390,Active,Additional Investigation Required,"Initial Quarterly, Initial Yearly, Routine Scheduled",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2381171
2356194,24415,Celebration Villa of Manresa,37,CFI,2014,1,2014-10-09,2014-10-09,2271649,W001,0005,21980,Shailaja,Polasi,2015,2,2014,4,E279,NPDES Municipal Ground Water,07-DP-3390,Active,Noncompliance,"Initial Yearly, Initial Quarterly, Follow-up (Non-Compliance)",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2356194
2356199,24415,Celebration Villa of Manresa,37,CFI,2018,1,2018-02-08,2018-02-08,2271653,W001,0005,21980,Shailaja,Polasi,2018,3,2018,1,E279,NPDES Municipal Ground Water,DP-3390,Active,Noncompliance,"Initial Yearly, Initial Quarterly, Routine Scheduled",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2356199
1229171,24415,Celebration Villa of Manresa,37,CFI,2011,3,2011-12-09,2011-12-09,928094,W001,0005,21980,Shailaja,Polasi,2012,2,2011,4,E279,NPDES Municipal Ground Water,NA,Active,Noncompliance,Follow-up (Non-Compliance),Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1229171
1151490,24415,Celebration Villa of Manresa,37,CFI,2011,1,2011-04-28,2011-04-28,NA,W001,0003,21980,Shailaja,Polasi,2011,4,2011,2,E279,NPDES Municipal Ground Water,NA,Active,Additional Investigation Required,"Initial Quarterly, Routine Scheduled, Initial Yearly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1151490
1160031,24415,Celebration Villa of Manresa,37,CFI,2011,2,2011-05-04,2011-05-04,NA,W001,0005,21980,Shailaja,Polasi,2011,4,2011,2,E280,NPDES Industrial Ground Water,NA,Active,Noncompliance,Routine Scheduled,Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1160031
1061280,24703,Oldfields School,37,CFI,2010,1,2010-10-14,2010-10-14,NA,W001,0005,23119,Andrea,Buie-Branam,2011,2,2010,4,E280,NPDES Industrial Ground Water,03-DP-3428,Active,Noncompliance,"Initial Yearly, Initial Quarterly, Routine Scheduled",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1061280
2381176,24703,Oldfields School,37,CFI,2019,1,2019-03-14,2019-03-14,2300073,W001,0005,21980,Shailaja,Polasi,2019,3,2019,1,E279,NPDES Municipal Ground Water,DP-3428,Active,Noncompliance,"Initial Quarterly, Routine Scheduled, Initial Yearly",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2381176
2381187,24703,Oldfields School,37,CFI,2013,2,2013-04-10,2013-04-10,2300035,W001,0005,21980,Shailaja,Polasi,2013,4,2013,2,E279,NPDES Municipal Ground Water,NA,Active,Noncompliance,"Initial Yearly, Routine Scheduled, Initial Quarterly",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=2381187
1857942,24703,Oldfields School,37,CFI,2016,1,2016-03-25,2016-03-25,1701849,W001,0005,21980,Shailaja,Polasi,2016,3,2016,1,E279,NPDES Municipal Ground Water,12-DP-3428,Active,Noncompliance,"Initial Yearly, Initial Quarterly, Routine Scheduled",Continue Routine Inspection,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1857942
1407359,24703,Oldfields School,37,CFI,2013,1,2013-02-21,2013-02-21,1173639,W001,0005,23119,Andrea,Buie-Branam,2013,3,2013,1,E280,NPDES Industrial Ground Water,03-DP-3428,Active,Noncompliance,"Initial Quarterly, Initial Yearly, Routine Scheduled",Refer to Others (See Findings),https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=1407359
3270266,24703,Oldfields School,37,CFI,2025,1,2025-02-05,2025-02-05,NA,W001,0005,1176100,Mohammed,Umoru,2025,3,2025,1,E279,NPDES Municipal Ground Water,18-DP-3428,Active,Noncompliance,"Initial Yearly, Routine Scheduled",Additional Investigation Required,https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3270266
3368757,24703,Oldfields School,37,CFI,2025,3,2025-12-16,2025-12-16,NA,W001,NA,1176100,Mohammed,Umoru,2026,2,2025,4,E279,NPDES Municipal Ground Water,18-DP-3428,Active,NA,"Initial Yearly, Follow-up (Non-Compliance)","Continue Routine Inspection, Continue Routine Investigation",https://mde-ets.mde.state.md.us/Application/Edit?INT_DOC_ID=3368757
