permit_id,permit_number,npdes_num,master_ai_name,COUNTY_DESC,perwriter_userid,ptype,permit_class,cur_status_descr,cur_status_date,prev_permit_exp,orig_sub_date,custom_task_desc,completed_date,approval_issued,lst_issu,exp_date,effective_end_date
DP1420,17DP1420,MD1420V05,Duvinage Corporation,Washington,T Rocca-Weikart,WMA3,Renewal,Approval Terminated,2022-05-31T04:00:00Z,2016-08-31T04:00:00Z,2016-08-04T04:00:00Z,OIM - First notice published,2017-01-17T05:00:00Z,2017-05-23T04:00:00Z,2017-06-01T04:00:00Z,2022-05-31T04:00:00Z,2022-05-31T04:00:00Z
DP1420,17DP1420,MD1420V05,Duvinage Corporation,Washington,T Rocca-Weikart,WMA3,Renewal,Approval Terminated,2022-05-31T04:00:00Z,2016-08-31T04:00:00Z,2016-08-04T04:00:00Z,TDOPH - First notice published,2017-01-17T05:00:00Z,2017-05-23T04:00:00Z,2017-06-01T04:00:00Z,2022-05-31T04:00:00Z,2022-05-31T04:00:00Z
DP3268,17DP3268,MD3268G04,Todd Village Mobile Home Park,Carroll,T Rocca-Weikart,WMA4,Renewal,Issued - Admin Extended,2020-10-01T04:00:00Z,2016-09-30T04:00:00Z,2016-11-16T05:00:00Z,OIM - Second notice published,2017-01-17T05:00:00Z,2020-10-01T04:00:00Z,2020-10-01T04:00:00Z,2025-09-30T04:00:00Z,2025-10-31T04:00:00Z
DP3668,15DP3668,MD3668R09,The Trustees of the Peninsula-Delaware Conference of the United Methodist Church,Queen Anne's,C Tien,WMA4,Renewal,Approval Terminated,2022-04-30T04:00:00Z,2015-03-31T04:00:00Z,2015-03-10T04:00:00Z,TDOPH - Second notice published,2017-01-13T05:00:00Z,2017-03-24T04:00:00Z,2017-05-01T04:00:00Z,2022-04-30T04:00:00Z,2022-04-30T04:00:00Z
DP2273,10DP2273,MD2273X04,Mystic Harbour WWTP,Worcester,C Tien,WMA4,Renewal,Approval Terminated,2017-05-08T04:00:00Z,2010-07-01T04:00:00Z,2009-07-13T04:00:00Z,OIM - First notice published,2017-01-12T05:00:00Z,2017-03-24T04:00:00Z,2017-05-01T04:00:00Z,2017-05-08T04:00:00Z,2017-05-07T04:00:00Z
DP2273,10DP2273,MD2273X04,Mystic Harbour WWTP,Worcester,C Tien,WMA4,Renewal,Approval Terminated,2017-05-08T04:00:00Z,2010-07-01T04:00:00Z,2009-07-13T04:00:00Z,TDOPH - First notice published,2017-01-12T05:00:00Z,2017-03-24T04:00:00Z,2017-05-01T04:00:00Z,2017-05-08T04:00:00Z,2017-05-07T04:00:00Z
DP3268,17DP3268,MD3268G04,Todd Village Mobile Home Park,Carroll,T Rocca-Weikart,WMA4,Renewal,Issued - Admin Extended,2020-10-01T04:00:00Z,2016-09-30T04:00:00Z,2016-11-16T05:00:00Z,OIM - First notice published,2017-01-10T05:00:00Z,2020-10-01T04:00:00Z,2020-10-01T04:00:00Z,2025-09-30T04:00:00Z,2025-10-31T04:00:00Z
DP3668,15DP3668,MD3668R09,The Trustees of the Peninsula-Delaware Conference of the United Methodist Church,Queen Anne's,C Tien,WMA4,Renewal,Approval Terminated,2022-04-30T04:00:00Z,2015-03-31T04:00:00Z,2015-03-10T04:00:00Z,TDOPH - First notice published,2017-01-06T05:00:00Z,2017-03-24T04:00:00Z,2017-05-01T04:00:00Z,2022-04-30T04:00:00Z,2022-04-30T04:00:00Z
DP2982,16DP2982,MD2982X02,Riverview Mobile Home Park WTP,Worcester,T Rocca-Weikart,WMA4,Renewal,Issued - Admin Extended,2017-03-24T04:00:00Z,2016-08-31T04:00:00Z,2015-09-01T04:00:00Z,TDOPH - Written comment period ends,2017-01-03T05:00:00Z,2017-03-24T04:00:00Z,2017-05-01T04:00:00Z,2022-04-30T04:00:00Z,2023-03-31T04:00:00Z
DP0507,12DP0507,MD0507F96,Hanover Foods Corp,Caroline,M Eisner,WMA3,Renewal,Approval Terminated,2023-06-14T04:00:00Z,2013-04-30T04:00:00Z,2012-05-08T04:00:00Z,TDOPH - Written comment period ends,2016-12-23T05:00:00Z,2018-10-23T04:00:00Z,2018-12-01T05:00:00Z,2023-11-30T05:00:00Z,2023-06-14T04:00:00Z
DP3741,16DP3741,MD3741S11,Kuzzens Packing,Somerset,M Eisner,WMA3,Renewal,Approval Terminated,2022-10-07T04:00:00Z,2016-04-30T04:00:00Z,2015-11-16T05:00:00Z,TDOPH - Written comment period ends,2016-12-23T05:00:00Z,2016-12-23T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2022-10-31T04:00:00Z
DP2982,16DP2982,MD2982X02,Riverview Mobile Home Park WTP,Worcester,T Rocca-Weikart,WMA4,Renewal,Issued - Admin Extended,2017-03-24T04:00:00Z,2016-08-31T04:00:00Z,2015-09-01T04:00:00Z,OIM - Meeting request period ends,2016-12-21T05:00:00Z,2017-03-24T04:00:00Z,2017-05-01T04:00:00Z,2022-04-30T04:00:00Z,2023-03-31T04:00:00Z
DP2982,16DP2982,MD2982X02,Riverview Mobile Home Park WTP,Worcester,T Rocca-Weikart,WMA4,Renewal,Issued - Admin Extended,2017-03-24T04:00:00Z,2016-08-31T04:00:00Z,2015-09-01T04:00:00Z,TDOPH - Hearing request period ends,2016-12-21T05:00:00Z,2017-03-24T04:00:00Z,2017-05-01T04:00:00Z,2022-04-30T04:00:00Z,2023-03-31T04:00:00Z
DP3211,16DP3211,MD3211I02,White Plains Post Office,Charles,T Rocca-Weikart,WMA4,Renewal,Approval Terminated,2022-12-05T05:00:00Z,2015-11-30T05:00:00Z,2016-01-07T05:00:00Z,TDOPH - Written comment period ends,2016-12-19T05:00:00Z,2017-05-15T04:00:00Z,2017-07-01T04:00:00Z,2022-06-30T04:00:00Z,2022-12-05T05:00:00Z
DP3564,16DP3564,MD3564R06,Moran residence,Frederick,T Rocca-Weikart,WMA4,Renewal,Approval Terminated,2022-03-31T04:00:00Z,2013-06-01T04:00:00Z,2016-01-12T05:00:00Z,TDOPH - Written comment period ends,2016-12-19T05:00:00Z,2017-02-06T05:00:00Z,2017-04-01T04:00:00Z,2022-03-31T04:00:00Z,2022-03-31T04:00:00Z
DP0507,12DP0507,MD0507F96,Hanover Foods Corp,Caroline,M Eisner,WMA3,Renewal,Approval Terminated,2023-06-14T04:00:00Z,2013-04-30T04:00:00Z,2012-05-08T04:00:00Z,TDOPH - Hearing request period ends,2016-12-13T05:00:00Z,2018-10-23T04:00:00Z,2018-12-01T05:00:00Z,2023-11-30T05:00:00Z,2023-06-14T04:00:00Z
DP3741,16DP3741,MD3741S11,Kuzzens Packing,Somerset,M Eisner,WMA3,Renewal,Approval Terminated,2022-10-07T04:00:00Z,2016-04-30T04:00:00Z,2015-11-16T05:00:00Z,OIM - Meeting request period ends,2016-12-13T05:00:00Z,2016-12-23T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2022-10-31T04:00:00Z
DP3741,16DP3741,MD3741S11,Kuzzens Packing,Somerset,M Eisner,WMA3,Renewal,Approval Terminated,2022-10-07T04:00:00Z,2016-04-30T04:00:00Z,2015-11-16T05:00:00Z,TDOPH - Hearing request period ends,2016-12-13T05:00:00Z,2016-12-23T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2022-10-31T04:00:00Z
DP2982,16DP2982,MD2982X02,Riverview Mobile Home Park WTP,Worcester,T Rocca-Weikart,WMA4,Renewal,Issued - Admin Extended,2017-03-24T04:00:00Z,2016-08-31T04:00:00Z,2015-09-01T04:00:00Z,OIM - Second notice published,2016-12-08T05:00:00Z,2017-03-24T04:00:00Z,2017-05-01T04:00:00Z,2022-04-30T04:00:00Z,2023-03-31T04:00:00Z
DP2982,16DP2982,MD2982X02,Riverview Mobile Home Park WTP,Worcester,T Rocca-Weikart,WMA4,Renewal,Issued - Admin Extended,2017-03-24T04:00:00Z,2016-08-31T04:00:00Z,2015-09-01T04:00:00Z,TDOPH - Second notice published,2016-12-08T05:00:00Z,2017-03-24T04:00:00Z,2017-05-01T04:00:00Z,2022-04-30T04:00:00Z,2023-03-31T04:00:00Z
DP3211,16DP3211,MD3211I02,White Plains Post Office,Charles,T Rocca-Weikart,WMA4,Renewal,Approval Terminated,2022-12-05T05:00:00Z,2015-11-30T05:00:00Z,2016-01-07T05:00:00Z,OIM - Meeting request period ends,2016-12-08T05:00:00Z,2017-05-15T04:00:00Z,2017-07-01T04:00:00Z,2022-06-30T04:00:00Z,2022-12-05T05:00:00Z
DP3211,16DP3211,MD3211I02,White Plains Post Office,Charles,T Rocca-Weikart,WMA4,Renewal,Approval Terminated,2022-12-05T05:00:00Z,2015-11-30T05:00:00Z,2016-01-07T05:00:00Z,TDOPH - Hearing request period ends,2016-12-08T05:00:00Z,2017-05-15T04:00:00Z,2017-07-01T04:00:00Z,2022-06-30T04:00:00Z,2022-12-05T05:00:00Z
DP3564,16DP3564,MD3564R06,Moran residence,Frederick,T Rocca-Weikart,WMA4,Renewal,Approval Terminated,2022-03-31T04:00:00Z,2013-06-01T04:00:00Z,2016-01-12T05:00:00Z,OIM - Meeting request period ends,2016-12-08T05:00:00Z,2017-02-06T05:00:00Z,2017-04-01T04:00:00Z,2022-03-31T04:00:00Z,2022-03-31T04:00:00Z
DP3564,16DP3564,MD3564R06,Moran residence,Frederick,T Rocca-Weikart,WMA4,Renewal,Approval Terminated,2022-03-31T04:00:00Z,2013-06-01T04:00:00Z,2016-01-12T05:00:00Z,TDOPH - Hearing request period ends,2016-12-08T05:00:00Z,2017-02-06T05:00:00Z,2017-04-01T04:00:00Z,2022-03-31T04:00:00Z,2022-03-31T04:00:00Z
DP0742,17DP0742,MD0023175,Gale-Bailey Elementary School,Charles,T Rocca-Weikart,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2016-11-30T05:00:00Z,2016-09-13T04:00:00Z,OIM - Meeting request period ends,2016-12-05T05:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP2821,15DP2821,MD2821J09,Ferry Farms Estates - Phase II,Dorchester,C Tien,WMA4,Renewal,Issued - Admin Extended,2016-12-20T05:00:00Z,2015-07-31T04:00:00Z,2015-04-21T04:00:00Z,TDOPH - Written comment period ends,2016-12-05T05:00:00Z,2016-12-20T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2024-12-31T05:00:00Z
DP2820,15DP2820,MD2820J09,Ferry Farms Estates - Phase I,Dorchester,C Tien,WMA4,Renewal,Issued - Admin Extended,2016-12-20T05:00:00Z,2015-07-31T04:00:00Z,2015-01-14T05:00:00Z,TDOPH - Written comment period ends,2016-12-05T05:00:00Z,2016-12-20T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2024-12-31T05:00:00Z
DP2982,16DP2982,MD2982X02,Riverview Mobile Home Park WTP,Worcester,T Rocca-Weikart,WMA4,Renewal,Issued - Admin Extended,2017-03-24T04:00:00Z,2016-08-31T04:00:00Z,2015-09-01T04:00:00Z,OIM - First notice published,2016-12-01T05:00:00Z,2017-03-24T04:00:00Z,2017-05-01T04:00:00Z,2022-04-30T04:00:00Z,2023-03-31T04:00:00Z
DP2982,16DP2982,MD2982X02,Riverview Mobile Home Park WTP,Worcester,T Rocca-Weikart,WMA4,Renewal,Issued - Admin Extended,2017-03-24T04:00:00Z,2016-08-31T04:00:00Z,2015-09-01T04:00:00Z,TDOPH - First notice published,2016-12-01T05:00:00Z,2017-03-24T04:00:00Z,2017-05-01T04:00:00Z,2022-04-30T04:00:00Z,2023-03-31T04:00:00Z
DP0507,12DP0507,MD0507F96,Hanover Foods Corp,Caroline,M Eisner,WMA3,Renewal,Approval Terminated,2023-06-14T04:00:00Z,2013-04-30T04:00:00Z,2012-05-08T04:00:00Z,TDOPH - Second notice published,2016-11-30T05:00:00Z,2018-10-23T04:00:00Z,2018-12-01T05:00:00Z,2023-11-30T05:00:00Z,2023-06-14T04:00:00Z
DP0742,17DP0742,MD0023175,Gale-Bailey Elementary School,Charles,T Rocca-Weikart,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2016-11-30T05:00:00Z,2016-09-13T04:00:00Z,OIM - Second notice published,2016-11-30T05:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3741,16DP3741,MD3741S11,Kuzzens Packing,Somerset,M Eisner,WMA3,Renewal,Approval Terminated,2022-10-07T04:00:00Z,2016-04-30T04:00:00Z,2015-11-16T05:00:00Z,OIM - Second notice published,2016-11-30T05:00:00Z,2016-12-23T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2022-10-31T04:00:00Z
DP3741,16DP3741,MD3741S11,Kuzzens Packing,Somerset,M Eisner,WMA3,Renewal,Approval Terminated,2022-10-07T04:00:00Z,2016-04-30T04:00:00Z,2015-11-16T05:00:00Z,TDOPH - Second notice published,2016-11-30T05:00:00Z,2016-12-23T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2022-10-31T04:00:00Z
DP2821,15DP2821,MD2821J09,Ferry Farms Estates - Phase II,Dorchester,C Tien,WMA4,Renewal,Issued - Admin Extended,2016-12-20T05:00:00Z,2015-07-31T04:00:00Z,2015-04-21T04:00:00Z,TDOPH - Hearing request period ends,2016-11-28T05:00:00Z,2016-12-20T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2024-12-31T05:00:00Z
DP0121,15DP0121,MD0121X02,The Landings Sewage Treatment Facility,Worcester,C Tien,WMA4,Renewal,Approval Terminated,2017-05-08T04:00:00Z,2015-03-31T04:00:00Z,2014-08-26T04:00:00Z,TDOPH - Written comment period ends,2016-11-28T05:00:00Z,2016-12-09T05:00:00Z,2017-02-01T05:00:00Z,2017-05-08T04:00:00Z,2017-05-08T04:00:00Z
DP2820,15DP2820,MD2820J09,Ferry Farms Estates - Phase I,Dorchester,C Tien,WMA4,Renewal,Issued - Admin Extended,2016-12-20T05:00:00Z,2015-07-31T04:00:00Z,2015-01-14T05:00:00Z,TDOPH - Hearing request period ends,2016-11-28T05:00:00Z,2016-12-20T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2024-12-31T05:00:00Z
DP3211,16DP3211,MD3211I02,White Plains Post Office,Charles,T Rocca-Weikart,WMA4,Renewal,Approval Terminated,2022-12-05T05:00:00Z,2015-11-30T05:00:00Z,2016-01-07T05:00:00Z,OIM - Second notice published,2016-11-25T05:00:00Z,2017-05-15T04:00:00Z,2017-07-01T04:00:00Z,2022-06-30T04:00:00Z,2022-12-05T05:00:00Z
DP3211,16DP3211,MD3211I02,White Plains Post Office,Charles,T Rocca-Weikart,WMA4,Renewal,Approval Terminated,2022-12-05T05:00:00Z,2015-11-30T05:00:00Z,2016-01-07T05:00:00Z,TDOPH - Second notice published,2016-11-25T05:00:00Z,2017-05-15T04:00:00Z,2017-07-01T04:00:00Z,2022-06-30T04:00:00Z,2022-12-05T05:00:00Z
DP3564,16DP3564,MD3564R06,Moran residence,Frederick,T Rocca-Weikart,WMA4,Renewal,Approval Terminated,2022-03-31T04:00:00Z,2013-06-01T04:00:00Z,2016-01-12T05:00:00Z,OIM - Second notice published,2016-11-25T05:00:00Z,2017-02-06T05:00:00Z,2017-04-01T04:00:00Z,2022-03-31T04:00:00Z,2022-03-31T04:00:00Z
DP3564,16DP3564,MD3564R06,Moran residence,Frederick,T Rocca-Weikart,WMA4,Renewal,Approval Terminated,2022-03-31T04:00:00Z,2013-06-01T04:00:00Z,2016-01-12T05:00:00Z,TDOPH - Second notice published,2016-11-25T05:00:00Z,2017-02-06T05:00:00Z,2017-04-01T04:00:00Z,2022-03-31T04:00:00Z,2022-03-31T04:00:00Z
DP0507,12DP0507,MD0507F96,Hanover Foods Corp,Caroline,M Eisner,WMA3,Renewal,Approval Terminated,2023-06-14T04:00:00Z,2013-04-30T04:00:00Z,2012-05-08T04:00:00Z,TDOPH - First notice published,2016-11-23T05:00:00Z,2018-10-23T04:00:00Z,2018-12-01T05:00:00Z,2023-11-30T05:00:00Z,2023-06-14T04:00:00Z
DP0742,17DP0742,MD0023175,Gale-Bailey Elementary School,Charles,T Rocca-Weikart,WMA4,Renewal,Issued,2021-01-01T05:00:00Z,2016-11-30T05:00:00Z,2016-09-13T04:00:00Z,OIM - First notice published,2016-11-23T05:00:00Z,2021-01-01T05:00:00Z,2021-01-01T05:00:00Z,2025-12-31T05:00:00Z,2025-12-31T05:00:00Z
DP3741,16DP3741,MD3741S11,Kuzzens Packing,Somerset,M Eisner,WMA3,Renewal,Approval Terminated,2022-10-07T04:00:00Z,2016-04-30T04:00:00Z,2015-11-16T05:00:00Z,OIM - First notice published,2016-11-23T05:00:00Z,2016-12-23T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2022-10-31T04:00:00Z
DP3741,16DP3741,MD3741S11,Kuzzens Packing,Somerset,M Eisner,WMA3,Renewal,Approval Terminated,2022-10-07T04:00:00Z,2016-04-30T04:00:00Z,2015-11-16T05:00:00Z,TDOPH - First notice published,2016-11-23T05:00:00Z,2016-12-23T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2022-10-31T04:00:00Z
DP3211,16DP3211,MD3211I02,White Plains Post Office,Charles,T Rocca-Weikart,WMA4,Renewal,Approval Terminated,2022-12-05T05:00:00Z,2015-11-30T05:00:00Z,2016-01-07T05:00:00Z,OIM - First notice published,2016-11-18T05:00:00Z,2017-05-15T04:00:00Z,2017-07-01T04:00:00Z,2022-06-30T04:00:00Z,2022-12-05T05:00:00Z
DP3211,16DP3211,MD3211I02,White Plains Post Office,Charles,T Rocca-Weikart,WMA4,Renewal,Approval Terminated,2022-12-05T05:00:00Z,2015-11-30T05:00:00Z,2016-01-07T05:00:00Z,TDOPH - First notice published,2016-11-18T05:00:00Z,2017-05-15T04:00:00Z,2017-07-01T04:00:00Z,2022-06-30T04:00:00Z,2022-12-05T05:00:00Z
DP3564,16DP3564,MD3564R06,Moran residence,Frederick,T Rocca-Weikart,WMA4,Renewal,Approval Terminated,2022-03-31T04:00:00Z,2013-06-01T04:00:00Z,2016-01-12T05:00:00Z,OIM - First notice published,2016-11-18T05:00:00Z,2017-02-06T05:00:00Z,2017-04-01T04:00:00Z,2022-03-31T04:00:00Z,2022-03-31T04:00:00Z
DP3564,16DP3564,MD3564R06,Moran residence,Frederick,T Rocca-Weikart,WMA4,Renewal,Approval Terminated,2022-03-31T04:00:00Z,2013-06-01T04:00:00Z,2016-01-12T05:00:00Z,TDOPH - First notice published,2016-11-18T05:00:00Z,2017-02-06T05:00:00Z,2017-04-01T04:00:00Z,2022-03-31T04:00:00Z,2022-03-31T04:00:00Z
DP0121,15DP0121,MD0121X02,The Landings Sewage Treatment Facility,Worcester,C Tien,WMA4,Renewal,Approval Terminated,2017-05-08T04:00:00Z,2015-03-31T04:00:00Z,2014-08-26T04:00:00Z,TDOPH - Hearing request period ends,2016-11-16T05:00:00Z,2016-12-09T05:00:00Z,2017-02-01T05:00:00Z,2017-05-08T04:00:00Z,2017-05-08T04:00:00Z
DP3835,16DP3835,MD3835H16,Recovery Centers of America Earleville,Cecil,C Tien,WMA4,New,Approval Terminated,2021-12-31T05:00:00Z,NA,2016-06-07T04:00:00Z,TDOPH - Written comment period ends,2016-11-14T05:00:00Z,2016-11-22T05:00:00Z,2017-01-01T05:00:00Z,2021-12-31T05:00:00Z,2021-12-31T05:00:00Z
DP2821,15DP2821,MD2821J09,Ferry Farms Estates - Phase II,Dorchester,C Tien,WMA4,Renewal,Issued - Admin Extended,2016-12-20T05:00:00Z,2015-07-31T04:00:00Z,2015-04-21T04:00:00Z,TDOPH - Second notice published,2016-11-11T05:00:00Z,2016-12-20T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2024-12-31T05:00:00Z
DP2820,15DP2820,MD2820J09,Ferry Farms Estates - Phase I,Dorchester,C Tien,WMA4,Renewal,Issued - Admin Extended,2016-12-20T05:00:00Z,2015-07-31T04:00:00Z,2015-01-14T05:00:00Z,TDOPH - Second notice published,2016-11-11T05:00:00Z,2016-12-20T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2024-12-31T05:00:00Z
DP2821,15DP2821,MD2821J09,Ferry Farms Estates - Phase II,Dorchester,C Tien,WMA4,Renewal,Issued - Admin Extended,2016-12-20T05:00:00Z,2015-07-31T04:00:00Z,2015-04-21T04:00:00Z,TDOPH - First notice published,2016-11-04T04:00:00Z,2016-12-20T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2024-12-31T05:00:00Z
DP2820,15DP2820,MD2820J09,Ferry Farms Estates - Phase I,Dorchester,C Tien,WMA4,Renewal,Issued - Admin Extended,2016-12-20T05:00:00Z,2015-07-31T04:00:00Z,2015-01-14T05:00:00Z,TDOPH - First notice published,2016-11-04T04:00:00Z,2016-12-20T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2024-12-31T05:00:00Z
DP0121,15DP0121,MD0121X02,The Landings Sewage Treatment Facility,Worcester,C Tien,WMA4,Renewal,Approval Terminated,2017-05-08T04:00:00Z,2015-03-31T04:00:00Z,2014-08-26T04:00:00Z,TDOPH - Second notice published,2016-11-03T04:00:00Z,2016-12-09T05:00:00Z,2017-02-01T05:00:00Z,2017-05-08T04:00:00Z,2017-05-08T04:00:00Z
DP3835,16DP3835,MD3835H16,Recovery Centers of America Earleville,Cecil,C Tien,WMA4,New,Approval Terminated,2021-12-31T05:00:00Z,NA,2016-06-07T04:00:00Z,TDOPH - Hearing request period ends,2016-11-03T04:00:00Z,2016-11-22T05:00:00Z,2017-01-01T05:00:00Z,2021-12-31T05:00:00Z,2021-12-31T05:00:00Z
DP0121,15DP0121,MD0121X02,The Landings Sewage Treatment Facility,Worcester,C Tien,WMA4,Renewal,Approval Terminated,2017-05-08T04:00:00Z,2015-03-31T04:00:00Z,2014-08-26T04:00:00Z,TDOPH - First notice published,2016-10-27T04:00:00Z,2016-12-09T05:00:00Z,2017-02-01T05:00:00Z,2017-05-08T04:00:00Z,2017-05-08T04:00:00Z
DP3281,16DP3281,MD3281P04,Gothic Dairy Barn,Montgomery,T Rocca-Weikart,WMA4,Renewal,Approval Terminated,2022-01-31T05:00:00Z,2016-07-31T04:00:00Z,2016-03-02T05:00:00Z,TDOPH - Written comment period ends,2016-10-24T04:00:00Z,2016-12-07T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2022-01-31T05:00:00Z
DP3052,15DP3052,MD0071242,"W.L. Gore & Associates, Inc - Cherry Hill Plant",Cecil,T Rocca-Weikart,WMA3,Renewal,Issued - Admin Extended,2017-03-02T05:00:00Z,2016-03-14T04:00:00Z,2015-04-21T04:00:00Z,TDOPH - Written comment period ends,2016-10-24T04:00:00Z,2017-03-02T05:00:00Z,2017-03-15T04:00:00Z,2022-03-14T04:00:00Z,2022-11-30T05:00:00Z
DP3841,16DP3841,MD3841C16,"2704 SH, LLC",Baltimore,M Eisner,WMA3,New,Approval Terminated,2021-12-31T05:00:00Z,NA,2016-06-30T04:00:00Z,TDOPH - Written comment period ends,2016-10-24T04:00:00Z,2016-11-28T05:00:00Z,2017-01-01T05:00:00Z,2021-12-31T05:00:00Z,2021-12-31T05:00:00Z
DP3835,16DP3835,MD3835H16,Recovery Centers of America Earleville,Cecil,C Tien,WMA4,New,Approval Terminated,2021-12-31T05:00:00Z,NA,2016-06-07T04:00:00Z,TDOPH - Second notice published,2016-10-21T04:00:00Z,2016-11-22T05:00:00Z,2017-01-01T05:00:00Z,2021-12-31T05:00:00Z,2021-12-31T05:00:00Z
DP1971,17DP1971,MD1971T11,Charlotte Hall Veterans Home,St. Mary's,C Tien,WMA4,Renewal,Issued - Admin Extended,2019-03-19T04:00:00Z,2017-08-31T04:00:00Z,2016-08-05T04:00:00Z,OIM - Meeting request period ends,2016-10-17T04:00:00Z,2019-03-19T04:00:00Z,2019-06-01T04:00:00Z,2024-05-31T04:00:00Z,2025-06-30T04:00:00Z
DP3666,17DP3666,MD3666M09,Campus Hills Elementary School,Harford,C Tien,WMA4,Renewal,Issued - Admin Extended,2018-07-18T04:00:00Z,2016-07-31T04:00:00Z,2016-08-04T04:00:00Z,OIM - Meeting request period ends,2016-10-17T04:00:00Z,2018-07-18T04:00:00Z,2018-08-01T04:00:00Z,2023-07-31T04:00:00Z,2024-04-30T04:00:00Z
DP1448,17DP1448,MD1448U05,Calhoon MEBA Engineering School,Talbot,C Showunmi,WMA4,Renewal,Issued - Admin Extended,2018-12-04T05:00:00Z,2017-03-31T04:00:00Z,2016-08-05T04:00:00Z,OIM - Meeting request period ends,2016-10-17T04:00:00Z,2018-12-04T05:00:00Z,2019-02-01T05:00:00Z,2024-01-31T05:00:00Z,2025-06-30T04:00:00Z
DP1971,17DP1971,MD1971T11,Charlotte Hall Veterans Home,St. Mary's,C Tien,WMA4,Renewal,Issued - Admin Extended,2019-03-19T04:00:00Z,2017-08-31T04:00:00Z,2016-08-05T04:00:00Z,OIM - Second notice published,2016-10-14T04:00:00Z,2019-03-19T04:00:00Z,2019-06-01T04:00:00Z,2024-05-31T04:00:00Z,2025-06-30T04:00:00Z
DP3666,17DP3666,MD3666M09,Campus Hills Elementary School,Harford,C Tien,WMA4,Renewal,Issued - Admin Extended,2018-07-18T04:00:00Z,2016-07-31T04:00:00Z,2016-08-04T04:00:00Z,OIM - Second notice published,2016-10-14T04:00:00Z,2018-07-18T04:00:00Z,2018-08-01T04:00:00Z,2023-07-31T04:00:00Z,2024-04-30T04:00:00Z
DP2507,16DP2507,MD2507J00,Linkwood Manor Court,Dorchester,C Tien,WMA4,Renewal,Approval Terminated,2022-01-31T05:00:00Z,2014-12-31T05:00:00Z,2016-04-07T04:00:00Z,TDOPH - Written comment period ends,2016-10-14T04:00:00Z,2016-12-07T05:00:00Z,2017-02-01T05:00:00Z,2022-01-31T05:00:00Z,2022-01-31T05:00:00Z
DP3835,16DP3835,MD3835H16,Recovery Centers of America Earleville,Cecil,C Tien,WMA4,New,Approval Terminated,2021-12-31T05:00:00Z,NA,2016-06-07T04:00:00Z,TDOPH - First notice published,2016-10-14T04:00:00Z,2016-11-22T05:00:00Z,2017-01-01T05:00:00Z,2021-12-31T05:00:00Z,2021-12-31T05:00:00Z
DP3052,15DP3052,MD0071242,"W.L. Gore & Associates, Inc - Cherry Hill Plant",Cecil,T Rocca-Weikart,WMA3,Renewal,Issued - Admin Extended,2017-03-02T05:00:00Z,2016-03-14T04:00:00Z,2015-04-21T04:00:00Z,OIM - Meeting request period ends,2016-10-13T04:00:00Z,2017-03-02T05:00:00Z,2017-03-15T04:00:00Z,2022-03-14T04:00:00Z,2022-11-30T05:00:00Z
DP3052,15DP3052,MD0071242,"W.L. Gore & Associates, Inc - Cherry Hill Plant",Cecil,T Rocca-Weikart,WMA3,Renewal,Issued - Admin Extended,2017-03-02T05:00:00Z,2016-03-14T04:00:00Z,2015-04-21T04:00:00Z,TDOPH - Hearing request period ends,2016-10-13T04:00:00Z,2017-03-02T05:00:00Z,2017-03-15T04:00:00Z,2022-03-14T04:00:00Z,2022-11-30T05:00:00Z
DP1448,17DP1448,MD1448U05,Calhoon MEBA Engineering School,Talbot,C Showunmi,WMA4,Renewal,Issued - Admin Extended,2018-12-04T05:00:00Z,2017-03-31T04:00:00Z,2016-08-05T04:00:00Z,OIM - Second notice published,2016-10-13T04:00:00Z,2018-12-04T05:00:00Z,2019-02-01T05:00:00Z,2024-01-31T05:00:00Z,2025-06-30T04:00:00Z
